formula,target
H64 Mo10 N8 O62,2.53
O6 Sn3 W1,6.39
Ba0.3 Eu0.15 La0.55 Mn1 O3,6.81
Cr1.25 La1.5 Mo0.75 O6 Sr0.5,6.75
H4 Cs1 In1 O10 Se2,3.91
Li0.6 Mn2.04 O4,4.29
Ba8 Ni3.7 Si41.4,3.78
Ge1 Li1 Ni2,7.16
H2.88 Al1.1 O9 P2 Zn0.9,2.54
Cs1 O3 V1,4.59
Ce0.5 Cu2 Eu1.5 Nb1 O10 Sr2,6.58
Ba3 Co10 O17,6.29
H1 I1 O1 Rb2,3.6
Cl9 Ta1 Te1,3.39
Li2 O9 S2 V1,2.67
Ca2 O8 Pb2 Sr2,6.45
O12 Rb2 Sr1 V4,3.23
Ga2 Mg1 Sc2,4.2
Dy1 Ni1.92 Re0.08,10.57
C1 Nb0.5 Ti0.5,6.44
Cu0.94 La0.952 Ni4.15,8.27
Co3 Er1 Ni2,9.3
Dy2 Eu1 Se4,6.84
Ag1 As0.81 Mn1 S3 Sb0.19,4.65
H20 Ba7 F16 Ga6 O18,4.64
Co1.15 Nb1 Sn1,8.8
Ag2 S0.113 Se0.887,8.15
Ge4 Sc5,4.71
Ba1.5 Ca1 O6 Sr0.5 W1,6.49
Ce0.08 Gd2 O7 Ti1.92,6.79
Ba0.78 K0.22 O1.86,4.83
H5 In1 N1 O5 P1,3.29
H2 Li1 O5 P1 Zn1,2.96
H8 Ba0.02 Ca0.06 Fe0.18 K0.08 Mg0.07 Mn0.22 Na0.23 Nb0.41 O20.7 Si4 Ti2.66 Zn1.31 Zr0.12,2.98
Br6 Nb6 Se20,5.06
C2 H10 Ga2 Ge4 N2 O12,3.36
H18 Cu1 K0.47 N4 Na1.53 O15 P4,2.06
Al16 Ir7 Ti6,7.66
Al1.63 Ca0.64 Na0.35 O8 Si2.37,2.72
Ca0.7 Mn1 O3.021 Tb0.3,5.58
P2 S9 U1,3.35
Ba2 Fe10 Ni1 O22 Sn2,5.66
F12 Sb2 Se2.6 Te3.4,4.29
B1 Co14 Tb2,8.83
O14 P4 Sr1 V2,3.47
H4 F7 N1 Sn1 Zr1,3.67
Al9 Ni3 Y1,4.02
Al3 Pu0.95,6.76
Cu1 Gd1 Mo2 O8,4.92
Dy0.5 In0.5 S2 Tl1,6.34
Dy5 Pb3,10.42
C102 Cl19.67,1.91
Cr0.03 O2 Ti0.97,4.28
H7 Cs2 O10 P1 Te1,3.72
As1 Pt1 S1,9.63
Ca0.224 Gd1.776 O6.88 Zr2,6.64
H5.76 O13.88 Rb2 Si4 V1,2.58
H6 Ce1 Fe1 Mo3 O15,3.74
Al2 B1 Cs1 O20 P6,2.96
Fe1.04 Se0.38 Te0.62,6.43
Co2 N5 Ta4,12.74
Ba2 Ca0.2 Cu3 O7 Pb1 Y0.8,6.87
Ga1 O3 Y1,5.56
Fe1.8 O4 Ti0.017 Zn1.1 Zr0.083,5.39
F10 Pb3 Zr1,7.39
Al1.4 Co0.6 Gd1,6.65
Mn2 Ti0.1 Zr0.9,7.22
Bi1 Cm1,11.95
Cd17.04 Ce1.98,8.52
H1 Al3 Ca1.416 O13 Si3 Sr0.584,3.5
B5 Ba2 Br1 O15 Pb6,7.11
Cu1 Ga1 Mn4 O12 Y2,5.82
Nd1 O9 P3,3.65
Ca2 Ge1,2.99
Cd13 I2 P4 S22,4.26
H0.24 O2.12 Si1,2.72
Co0.25 Ni0.75 O4.1 Pr1.75 Sr0.25,7.22
Ba0.8 F2.2 Yb0.2,5.52
In1 Mg1 Sm1,6.11
N4 Se4,4.21
Ni7 Pr1 Si6,6.83
Ge1 Na2 O4 Zn1,3.88
Au5.6 Cu1.4 Si1,15.98
H7.31 Al10.25 Mg0.75 N1.56 O17.44,3.18
Dy0.4 Ho1.6 O3,8.34
H6 Ca0.07 Mg0.5 Mn3.43 O10,3.59
In3 Pt2.092 Sc3,9.11
C10 H24 Ni2 O4 P2,1.53
Ge2 K2 S5,2.62
B12 K1 Li7 Na2 O24 Rb2,2.64
Cs2 Ni1 O2,4.5
La2 Ni7,8.38
H19 N3 O13.5 S2 V1,1.9
Cu4 Lu3 Si4,8.4
Co1 F11 Na1 Zr2,3.75
H18 Br2 Mg1 N6,1.69
C9 Fe2 O9,2.14
H1.68 Nb1 O6.84 Rb1 U1,4.97
Hf6 Ni1 Sb2,12.41
C0.1998 H1.2315 Al0.888 Co0.112 N0.0333 O4.366 P1,1.96
H16 Ge7 O22,3.18
H4 Cl4 Cs2 Mo2 O4 S2,3.64
Ba2 Ca4 Cu5 Hg0.804 O12.32 Pb0.18,5.8
Ca0.1 Fe5 O12 Y2.9,5.14
Mo1 O9 P3,3.32
Hf1 Ni0.9 P1,10.53
Lu0.1 Na3.01 O12 P3 Sc1.9,2.89
Ba1 Bi3 Cl1 Nb2 O11 Pb1,7.76
Mo3 Na2 O12 Zr1,4.52
Nd1 P1,5.89
Ba1 Cu2 Se4 Sn1,5.5
Co2 Cu0.5 Ni0.5 S4,4.86
Co0.192 Li1.038 Mn0.289 Ni0.481 O2,4.63
Cr0.85 Mo0.15 P1,5.26
B1 Li1 O4 Si1,2.81
In0.203 Li1 O6 Sc0.797 Si2,3.28
H4 O3 Sr1,3.06
H3.57 Al6.18 B3 Ca0.1 F0.05 Fe0.47 Mg2.3 Na0.78 O30.95 Si6 Ti0.05 V0.01,3.05
Fe3 Gd2 Si5,7.23
Mn2.4 O4 Zn0.6,5.09
Cl2 Co2 O8 Sr1 Te3,4.89
C25 H27 O25 Os5 P3,2.7
Li1.4 Mn0.2 Nb0.4 O2,4.02
H3.38 Cl0.32 Fe0.32 Ni0.68 O2.69,2.96
Ba1 La1 Ni1 O6 Sb1,7.1
Ba1 Ca0.6 Ga2 O7 Sr0.4 Zn2,5.31
N0.95 Nb1,8.35
H0.52 B1 Be2 F0.48 O3.52,2.38
K2 Nb2 O14 Si4,3.21
B1 Cl1 Er4 O7,7.65
Ge4 Hf2.15 Zr2.85,9.14
H3.3 Al2.3 Ca0.3 Fe0.1 Mg0.3 Mn2 O14 Si3,3.62
As3 Ca1 Fe4,6.27
Ag1.296 Ce2 Ga6.704,7.36
Ba1 Fe3.35 O11 Ru2.65,6.32
Ca2.38 Mn1.72 Na0.9 O12 V3,3.71
Ca2.85 Mn0.15 O8 P2,3.18
Br15 Co1 Th6,5.78
Fe2 Nd0.2 O6.11 Sr2.8,5.33
Cs3 Fe2 S4,3.9
Al2 Cl8 Te4,3.14
H0.84 Ca5 Cl0.15 O12.84 P3,3.15
Br16 Sb2 W4,4.64
Mo1 O11.68 Yb6,7.67
H39 As7 Li3 N13,1.88
B2 O6 U1,5.1
Bi1 Co0.15 Fe0.85 O3.88 Pb1,8.03
B1 Gd1 Rh3,10.7
Co3.5 Cu1.5 Sm1,8.62
H18 Al1 Cr1 F6 N6,1.97
Al0.51 Ga2.49 Ni2,7.3
Cd1,8.65
H1 Na1 O7 Se2 Zn2,4.18
Fe1.8 O4 Ti0.075 Zn1.1 Zr0.025,5.32
Cr1 Se2 Tl1,7.68
Al1 Ge1 Li3 O5,3.2
Fe2 Tb1 Zn20,7.46
As2 Li1 Na1 S4,3.02
C3 H20 Si8,1.14
Cu5 K3 Tb4 Te10,6.14
Gd5 Ge3.42 P0.58,8.01
H490 Al56 Cr4 Na44 O629 Si136,1.87
Cu0.323 Li0.677 N1 Sr1,3.89
Au0.28 Ce1 Ge1.72,8.14
Bi0.5 Cu1 Hg0.5 La0.5 O5 Sr1.5,7.24
B3 Ba3 Eu0.207 O9 Y0.793,5.13
Eu0.02502 Lu5.97498 Mo1 O12,9.1
Cs2 Mg0.5 O12 P3 Zr1.5,4.3
Fe0.2 O4 Ti0.72 Zn1.9 Zr0.18,5.37
H19 Al2 Ca1 N9,1.31
H0.76 La1 Nb2 O7 Rb2.12 S0.76,4.6
Fe1.25 Ni0.75 O6.55 Sr3,5.38
Al3 Au0.8 Ce1 Cu0.2,6.45
B3 Cr0.77 Rh6.23,10.24
Ba2 Cu1.875 Fe1.125 La1 O7.42,6.48
Au2 F9 Yb1,6.86
Br6 Ca1 Th1,5.07
Fe0.6 La0.834 O3 Ti0.4,6.01
P2 S6 V2,3.14
C3 Al7 Ce4 Mo4,6.25
Cu1 La1 O1 S0.25 Se0.75,6.62
I2 Te0.5,5.1
Gd1 K1 O4 Ti1,5.38
Ba1.88 Bi0.19 Co0.76 O6 Ru1.17,6.85
Ba8 Ga16 Sn30,5.97
H3 K3 N1 O11.5 S3,2.27
Br0.25 Cu1 I0.75,5.63
Ce2 Fe15.968 Si1.032,7.73
C16.002 H30 Cd4 Co2.667 N16.002 O15,1.81
Cu2.7 Mo0.3 O7.66 Sr2 Yb1,6.7
Ag1 B5 Bi2 O11,5.38
Ga1 S6 Y3,3.94
Fe2 Hg0.4325 O9 Pb0.4325 Sr4,5.89
H3 As1 O6 Zn2,4.03
Cu0.34 O5 V2,3.8
Cl14 Eu1 W6,5.31
F1.4 Na2.54 O9.6 P2 V2,3.04
Ca0.33 Dy0.0201 La0.6499 Mn0.9 O3 V0.1,5.99
Ba0.6 Co0.2 Fe0.8 La0.4 O2.7,6.48
Bi0.16 In1.84 Se2.76 Te0.24,5.72
Cu1 Li1.8 Sb1,5.39
Al1 Ba2 Li1 Se4,4.66
Cu0.1 La0.14 O4 Ru0.9 Sr1.86,5.96
H1 Al0.05 Ca2 Fe1.71 Mg0.18 Mn0.06 O15 Si5,3.37
H2 F6 Fe1 K1 O1 Pb1,4.59
Be0.67 Co0.33,4.92
Cr1 Gd1 O4,5.54
La2 Pb1 Se4 Si1,3.84
Ca1 Mg1 O7 V2,3.4
Ca1 Cu2.79 Fe4.21 O12,5.51
Co3 Cs2 S4,4.26
Hf9 Ni1 Re4,14.72
H48 K2 La2 Mo1.22 O64 W10.78,4.43
Co1 Fe1 Y1,6.96
In3 Y1,7.43
C1 P1 V2,5.38
Co0.15 Fe0.05 Li1 Mn0.4 Ni0.4 O2,4.66
As10 Ca6 Fe7.879 Pd6.121,6.61
Co0.1 La0.67 Mn0.9 O3 Sr0.33,6.43
La0.882 Mo6 Se8,7.16
H0.64 Gd3 K7.64 O32.64 Si12,3.0
Fe1.3 Mo0.7 O6 Sr2,5.58
Ag2 O6 Te2,6.88
Al0.496 Ca2.933 Fe1.305 Mg0.055 Mn0.05 Na0.012 O12 Si2.794 Ti0.299 V0.056,3.78
C0.95 Nb1,7.76
H5 Ce1 Ni3,7.0
As2 Mo1 O7,4.22
Br1 N1 Zr1,5.49
As0.3 Na1 O12 P2.7 Ti2,3.05
Eu0.6 K5 Mo4 O16 Tb0.4,3.83
H12 Cd1 F6 O6 Sn2,2.94
H1 Sb3 Sm5,8.15
Cd0.5 Cu2 O7 Pb0.5 Sr2 Y1,6.35
Mn1 Nd1 O1 Sb1,6.82
Ni2 O7 P2,4.22
H3 Cu2 O10 Rb1 S2,3.67
Bi6.4 O15.2 P2 Pb0.6,8.25
N1 Ti1,5.39
Li1 Mo6 S8,5.16
H15.5 Cl1 Co1 N5 O8.25 Re2,3.39
Ca0.25 O3 Pb0.75 Zr1,7.33
C2 H3 Na1 O5,1.92
Al3.04 Dy1 Zn4.96,6.17
K2 O3 Zr1,3.31
Ba1 K2 N6 Ni1 O12,2.92
C2 Ce6 I10,5.43
Ag1 As1 Na2,4.2
O9 Re2 Sr3,7.26
F9 Sb1 Sn3,4.74
C2 Fe15.5 Ga1.5 Sm2,7.83
H1 Al12 Na8 O48 Rb3 Si12,1.7
Fe1 Nd0.8 O2.91 Sr0.2,6.67
C106 H250.92 Br17.43 Cs0.4 K0.6 Mo18 N29 O15.46 S6.57,1.82
Au1.76 Sn2.24 Sr1,9.37
Cu1 Ho1 Sr1 Te3,6.61
Ag2 Pd3 Se4,8.35
Ho1 Sc1 Si1,6.88
Fe0.442 S1 Zn0.558,3.86
Cl3 Na2 O12 Te4 Tm3,5.82
Ni0.10664 P2.666 Ta1.22636,8.2
H3 O4 Sb1,4.39
H1 Dy1 O8 S2,4.12
H16 B3 Li3 N2,0.77
B1 Mo4 Zr9,7.3
H24 Li2 N4 O22 P6,1.85
Mo0.5 Si2 V0.5,5.41
Al1.773 Fe0.27 Mg0.142 Mn0.815 O4,4.19
C4 Mg2 Na6 O16 S1,2.58
C23 H48 Er1 N11 S7,1.36
Cu1 Ge1 S7 Sm3,5.38
H1 I4 La1 O12,5.1
H2 As2 Fe1 O8 Rb1,3.74
Ag7 O7 Pt2,9.82
Lu2 O7 Si2,6.69
H0.48 B0.12 Cl0.88 Na1,2.04
Cd1 Cu0.5 In0.5 Se2,5.72
H4 F1 Na1 Ni1 O6 S1,2.85
Cu3 Gd0.8 O12 V4,6.1
La0.891 Mn1 O3,6.44
Fe1.23 Mn0.6 P0.448 Si0.36 W0.02,5.96
C12 H36 I8 Sb3,2.95
H10 B1 N1 O14 P2 V2,1.7
Er2 Ga2.092 Mg0.908,7.37
Fe3 Se4 Tl2,7.02
C6 H18 Ag1 F6 P3,1.82
Au0.98 Dy0.02,19.03
Ba0.8 Co2 Fe16 O27 Sr0.2,5.25
Fe1.2 In1.8 Se4,5.13
Gd39 In35 Ru11.63,8.79
C1 F3 Hg1 O3 S1,4.15
Cu1 O10 Si4 Sr1,3.33
Bi2 K1,7.08
Ge3.08 Na0.71,4.09
Ba1 In2 S4,4.25
La1 S0.57 Se1.43,5.99
Cu2 Gd1 La0.084 O8 Ru1 Sr1.916,6.74
La0.942 Ni5.116,8.3
P4 Zn1,3.44
H2 Fe3.16 Mg3.84 O24 Si8,3.26
Ag1 As3 Rb2 Se6,4.62
H1 Bi1 O12 P4,3.87
Ce3 Ge2 Ni1,6.94
Ba1 Ge1 O4 Pb1,6.63
H2 Cl1 O6 Rb1 Se2 Zn1,3.55
Cs1 Cu1 F6 Ti1,4.24
H24 Al2 Ca4.5 F13 O16 S1,2.24
Al3 Fe1 Si2,3.66
H2.5 B5 Na0.5 O11 Pb2,5.14
Ba1 Eu1 Fe2 O5.224,6.75
Cu2 I2 P8 Se3,3.67
Ga3 Ti3 Zr2,6.17
Sb0.2 Si0.8 V3,6.18
C60 Rb6,2.67
Fe0.68 K0.93 Mg4.32 Na0.3 O30 Si12,2.62
As0.09 U0.91,12.69
Ir7 O24 Rb12,6.25
Co0.8 Li0.68 Mn0.1 Ni0.1 O2,4.81
Ba2.375 Mg1 O8 Si2 Sr0.625,5.06
Ge1.65 Pt0.35 Sm1,8.93
Cu1 Li3 Sn1,4.39
Ca4.989 F1.152 O12 P3,3.21
O7 V2 Zn2,4.09
Ba1 Cu1 S3 Y1,4.65
Ba1 Mg0.475 O3 W0.491 Yb0.034,7.25
Fe0.82 La0.82 O3 Pb0.18 Ti0.18,6.94
H0.254 Al0.363 Ca1 F0.158 Fe0.001 O4.842 Si0.988 Ti0.636,3.48
Fe1.5 Se2 Tl1,7.02
Ca0.009 Fe0.14 Mn0.783 Nb1.774 O6 Ta0.179 Ti0.033,5.47
Al0.9 Ge0.1,3.4
Fe4 K1 O12 P3,3.58
Br13.52 Mo6 Rb2.48 Se0.48,4.54
Ba1 Bi0.01 O3 Zr0.99,6.24
Te1 Tm0.5 Y0.5,7.17
As4 Cr3 K3 O16,3.7
H3 B10 Li1 O19 Sr2,2.91
Hf0.1 Ta0.9 Te2,9.04
Ge2.4 Na4 Si1.6,2.6
O4 Pb1 S1,6.32
Ba2 Cu2 O6.93 Pr1 Tl0.94,7.29
Al0.2 Dy1 Fe1.8,8.8
H0.36 Mn0.91 O2,4.0
Ca2 Ge1 S4,2.66
Br4 Li2 Zn1,3.82
C2 B48 V1.29,2.54
Ga0.18 Sn0.82 Sr1,4.86
La0.99 Mn0.2 O3 V0.79,6.46
Na0.75 Nb0.5 Nd0.25 O3 Ti0.5,4.89
Ba4 La1 Nb3 O15 Ti1,6.28
Rh1 Sc1 Si2,5.57
Al3.24 B44,2.54
Mo0.8 Re1.2,16.3
As1 F6 I1 S7,2.79
Ce4 O22 Si4 V4.77 Zn0.23,5.2
Co1 I4 Rb2,4.02
C20 H60 N4 O36 P8 Zn4,1.89
Li1 O12 P3 Sn0.4 Ti1.6,3.12
Sb3 Zn3.878,6.37
Au5 Ba1,14.63
Cu1 Nd1 O2.6,7.5
Ir0.92 Mo3,12.59
K0.998 O5 P1 Ti0.998 W0.002,3.03
H1 As0.968 Ba0.232 Fe2.654 O14 Pb0.089 Sb0.032 Ti4.346,4.74
Ba1 Fe6.06 O11 Zn0.94,5.46
H1 B1 O7 Pb2 S1,6.23
Ce6 O6 S4,6.04
Co2 Mg3 Nd4,5.59
Co1 In0.05 Sb3,7.7
La0.5 Mn1 O4 Sr1.5,5.73
H5 Cs1 O39 U12,7.33
B1 Cr2 Fe12 Nd2,7.65
C1 Nb2 S1,6.97
Er1 Ni1 Sn1,9.67
Cs1 Fe0.95 Ga0.05 S2,3.64
C4 Fe1 Tb2,7.62
La0.108 O3.162 W1,6.89
Mn1.5 Ni1.05 Si0.45,6.69
I4 Sn1,4.52
Al1.89 Be3.155 Ca0.019 Cs0.006 Fe0.024 K0.017 Li0.011 Mg0.007 Mn0.051 Na0.019 O18 Si5.86 Ti0.053,2.65
Pd9 Sb3 Sm2,10.66
H6 B1 Na1 Ni1 O11 P2,2.78
Na2 O7 S2,2.69
Eu0.2 O1.9 Zr0.8,6.49
Hg2 Mo5 O16,5.6
C2 Dy2 Re1,10.87
H3.5 Ca2.25 O10 Si3,2.39
Ag1.2 Li4.5 Mn8 O16,4.15
Al0.087 Ca0.025 Cr0.008 Fe0.189 Mg1.678 Mn0.004 Na0.009 O6 Si2 Ti0.0035,3.31
In1.5 Ni0.5 Pr1,7.27
Ce1 Ir1 O6 Sr2,7.13
H4 Cr4 K2 O16 Zn1,2.77
Ni1 Sb7 Zr3,7.96
Co1 In2,8.65
In0.74 Mn1.26 Tm1,8.59
Ce0.5 O2 Sn0.5,7.23
Fe2 Na9 O7,2.9
Li1.3334 Mg1.60008 O4.0002 Ti0.6667 Zn0.40002,3.84
La1 O6 Sb1 Ti1,5.48
Bi1 O7 Pr1 Ru2,7.99
Cd0.28 F1.45 Nb6 O14.55,4.8
Fe0.2 O6.93 Sr3 Ti1.8,5.06
N3 Tl1,5.77
Pb0.758 S1,6.07
H2 Fe2.84 O10 P1.96,3.6
Ce1 Ni1 Sb3,7.84
H8 Ba1 O5,2.88
S3 Sr1 Ti1,3.58
Bi0.9 Fe0.95 Nd0.1 O3 Sc0.05,8.15
Li0.94 O4 Ti2,3.87
Cs1 F2 I1 O2,4.41
B3 Mg1 Ni7,7.16
C1 Sn1 Tm3,9.74
Ge1 K4 P4 Se12,3.55
Li44 Sr19,1.62
Cd0.9 F2.1 Yb0.1,6.6
H10 O18 S2 Zn7,3.78
Co2.47 Fe0.53 S2 Sn2,7.21
Ce0.2 Pu0.8,14.46
Fe1 K1 Mo2 O8,3.49
C8 H26 N2 Ni1 O2 P2 S4,1.47
Cs0.3 O3 W1,7.49
Ba2 Fe1 Nb4 O15 Sm1,5.95
C6 H6 K1 O7 Rb1,2.14
K1.67 O5.54 Ta2,5.71
La1 S5 U2,7.09
Ca10 F2 O24 P4.8 V1.2,3.22
Ca0.5 Fe0.5 Mn12.5 O22 Sb0.5 Si2,4.53
H12 Cu1 N8 O15,1.94
C3 Co1 Fe16 Sm2,7.77
H1.634 Ca20.091 Mg0.092 O55.976 P13.994,3.01
Hg3 Th1,14.46
Co1 Li2 O8 Ti3,3.9
H1 Mn1 O9 Sr2 V2,4.19
Ca2 O4 Si1,3.3
B2 Ir3 Tb1,15.85
O3 V7,6.26
Ag1 Cu1 Ga2 Se4,5.62
C28 H78 Cl4 N2 P4 Si8 Zn4,1.33
H6 F6 Hg2 O4 Si1,5.08
Nb5 Si1 Sn2,8.49
Al0.5 Ba2 Cu2.5 Nd0.35 O7 Y0.65,6.22
Ca0.98 Eu0.01 O4 Tb0.01 W1,6.17
H4 Cu3 Mo1 O8,4.28
Al1 Co0.3999 Cr1 Mg0.5999 O4,4.33
Al2 Dy0.5 Gd0.5,5.83
La2 S5 U1,6.07
Cu5.384 Y0.808,7.8
Na0.673 Ni0.58 O2 Sb0.42,4.99
Al2 Ca1 S4,2.43
Co1 Hf4 P1,12.53
H1 N3 Si2,2.75
C2 Ag1 K1 N2 S2,2.67
H8 Ca1 I2 O4,2.51
Ge2 Rh2 Tm1,10.25
Cu2.72 Te2,7.33
C4 H10 Cd1 Cl2 N6 O4,2.29
H6 Al3 Ca0.27 K0.1 Na0.36 O14 S2,2.81
As1 F9 Xe2,3.62
H7.47 Fe3 K0.51 O14.49 S2,3.07
H12 Co1 F6 O6 Sn1,2.77
O12 Sb3 Se2 Tl1,5.75
Cu8 Ge3 Na0.32 Rb3.68 S12,3.41
H1.14 Fe1.14 Mg7.44 O18 Si4 Ti0.44,3.38
Bi0.8 Fe1 O3 Pr0.2,8.11
Pd2 S4 U1,7.16
Fe3 Si0.97,7.15
La10 O39 Te12,5.84
Co1.67 Gd6 Si3,7.48
Li2 Mg1 Pb1,5.23
H3.68 Fe1.44 O4,3.45
Fe3 Mo5 Si2,8.85
As1 P1 Pt1,10.14
C12 H27 Fe2.1 Mg3 N12 O13.5,1.1
Fe0.45 Mg0.55 O1,4.64
Pt2 Si2 U1,13.31
C14 H28 Mn1 N6 O4 S2,1.33
C3 Ni21.325 Tb2.675,9.14
Co4 Cu1 Ho1,9.19
F3 N1 O4 S2 Xe1,3.11
Hf2 N2 S1,9.74
Bi2 Nb2 O9 Pb1,8.23
Ca2 Mn9 Na1.25 O18,4.34
Li3.5 Mo4 O16 Y1.5,4.25
As0.44 K1 O5 P0.56 Ti1,3.23
Cl2.05 La0.05 Sr0.95,3.18
H2.13 B1 F0.87 Mg3 O5.13,2.82
Fe16.5 Si0.5 Sm2,7.83
La0.75 Mn1 O3 Sr0.24,6.46
H8 Eu1 K3 O19 Si6,2.91
H22 K10 O52 W12,4.76
Cr2 Hg1 S3.75 Se0.25,5.49
Ag1 Se2 Tm1,7.35
K7 Nb1 O24 S6,2.57
Cs7.71 Ga7.02 Si38.98,3.71
Mo4 Na6 O18 U1,4.01
Pa0.07 Th0.93,11.97
Cl18 Cs1.969 Nb6 O6 Ti4,3.43
C4 H17 Co1 N10 O6.5 S4,1.65
Fe1 N0.076,7.93
H4 Mn1.167 Na2 O11.32 S2.33,2.61
As3 Eu4,7.07
H3 Mn2 Nd1,6.09
H3.82 Al7.67 B3 Ca0.03 Cu0.69 F0.18 Fe0.03 Li0.75 Mn0.18 Na0.9 O30.82 Si5.65,3.15
As0.73 Hg0.27 Pd2,11.42
Cu1.4 Dy1 Ga0.6,8.79
Bi4.7 Cu1.7 Se8,7.55
Al1 Sm3,6.74
Bi0.5 Co0.95 La1.5 Mn1.05 O6,7.35
Cu0.1 Fe2 Ni0.9 O4,5.39
B5.103 W1.144,8.92
Ga0.34 Ge6.66 Y2,6.69
Al0.19 Ba2 Cu2.81 O6.64 Pr0.27 Y0.73,6.32
Ge0.09 Pd0.91,11.73
Ho1 Mn0.7 O3.152 Ti0.3,7.12
Ni1 O6 Sr3 Yb0.89,6.32
As1 Te2 Zr2.29,6.78
H4 I1 N1 O4,3.16
C1 Ag0.5 Au0.5 N1,5.79
Ba2 Eu2 O8 Pt1 Zn1,8.01
Cu2 Te3 Zr1,7.24
Cr2.25 Mg3.74 O16 P4,3.36
H63.74 Al9.72 Ca1.06 K2.52 Mg2 Na0.3 O103.48 Si26.28,2.16
In0.01 La1 Nb0.99 O4,5.91
Cu0.07 S4 Ti2,3.28
C12 Bi2 O12 Ru4,3.57
Co1 P1 W1,12.54
Co0.5 Ru1.5 Y1,8.71
H9 Al1.04 Ca0.23 Fe0.31 Mg0.35 Mn1.07 O13 P2,2.74
Ca1.5 O12 P3 V2,3.21
Fe0.33 Si2 Y1,4.39
B1.84 Dy1 Si0.16,8.39
Hf1 Pb1 Se4 Tl2,8.28
O8 Sr1 Te1 V2,4.15
H16 Be1 I2 O16,2.79
B4 Ca2 Mg1.676 Mn0.324 O10,3.05
Cl4 Co1 Li2,2.67
Cl16 Si6,1.87
Li2 Mn0.9 O4 P0.2 Si0.8,3.05
Cl6 Na1 Sm1 Sr1,3.69
Er0.94 Fe3 Ge2,8.88
K1.886 Na0.114 O10 P2 Ti2,3.02
Ca0.98 Cu0.02 O3 Ti1,3.99
Ag5 Br0.1 Cl0.9 Te2,7.61
C1 Al2 Fe13 Mn2 Sm2,7.36
Fe16 N2,7.44
Ba1 Co2 Nd1 O4.9,6.76
B6 Ni12 Sr1,7.19
As2 Nb6 Te6 Tl0.48,7.74
Au73.354 Zn153.532,11.44
Cl5 Mo1 O3 P1,2.58
Co0.333 S2 Ti1,3.9
Bi1 Cl1 O1,7.76
Ba1.2 Mn3.4 Nd2.8 O12 Ti0.6,6.84
H3.27 As2 Bi0.031 Ca0.969 Co0.2 Fe0.7 Ni1.1 O10,4.18
Al0.23 Ca0.85 Nd0.24 O7 Ti1.755 Zr0.925,4.65
Br5 Cs1 Hg2,5.51
Eu1 Li1 O8 W2,7.09
C24 H42 Co2 K3 N15 O3,1.38
C3 H12.2 Cl3 Mo2 N2 O6.6,2.32
Ba1 Co1 O6 Pr1 Ta1,7.81
Al0.3 Ba2 Cu2.7 Nd1 O6.7,6.47
Fe3 Si5 Tb2,6.97
Bi2 K3 O12 P3,4.73
Na1.44 Si136,2.05
As3 Ce2 Cu3 Ni2 O2,7.44
Cl6 F18 Na2 Pb11,6.98
Se8 Ta4 Ti0.89,8.83
Al2.53 Au0.47 Hf1,8.35
Al0.6 Co1 Fe1.4 O4,5.02
La1 Ni0.95 Zn4.05,7.32
Cu0.56 Mn6.44 O12 Si1,4.93
C0.5 N0.5 Ti1,5.15
Ba1 Na0.25 O3 Sb0.75,6.61
Ge0.38 Nb3 Sn0.62,8.76
F2 Mg4.09 Na3 O22 Sc0.91 Si8,2.99
Co1 Eu2 Fe1 O7 Sr1,7.11
C2 B1 Cs1 F8,2.86
O1 Ta6,16.14
Ge3 Mo3.5 W1.5,11.43
Am5 Si3,11.95
C18 H48 Co2 N6 O20 S2,1.53
Ge1 S3 Ti1,3.51
I15 W5,6.48
Ba3 P6 Si4,3.78
B9 Ba1 Eu0.03 Na0.97 O15,2.69
Si2 Sm1,6.15
Mn1 Se4 Zn1,5.63
Er7 Rh3,10.01
Cr3 Si1 U2,11.69
Ge2.85 Yb1,8.08
H20 Na4 O38 Rb2 V10,2.71
C2 H2 Ca1 O4,2.01
Na1.333 Pr10.664 Se15.996,6.57
Cd5 Ge1 O12 P2,5.68
H4 K1 O10 V2 Zn2.5,3.47
Mo1 O3 Sr1,6.12
Ge4 Li17,2.02
Cl1 Na1 O4,2.5
H9 N1 O9 S1 U1,3.39
H1 Fe0.5 Mn1.5 O5 P1,3.81
Fe1 Na3 O3,2.99
H1 Cl0.227 Fe1 O2,3.91
Re0.99 Ta0.01,21.15
Ba3.3 Nb10 O28.3,4.93
Br1 Cs5.23 Ga6 K1.77 S12,3.5
Al25.44 Ca55.96 Fe17.24 Ho36.64 Mn53.72 O823 Ti282.2 Zr15,4.55
H22 B18,1.02
Al1 Hf2 Si1,9.92
Cd3 Sb3 Tl2,8.01
Fe1 Ge2 Lu1,10.14
H52 As2 K12 O97 W20,4.26
C1.88 V1 W1,11.33
Ba2 Ca0.841 Cu2 O6.5 Tl1.159,6.81
Ca1.78 Eu0.62 In0.6 O6 Ta1,6.61
Fe2 K2 Mg3 O30 Si12,2.8
H1 O2 Sr1 V1,5.02
Ag1.25 Ce1 Ga4.25,6.77
H2 La2 O13 S3,3.82
C1 Fe15 Si2 Sm2,7.53
H4 O10 Pu2 Si1,5.09
Ce2.06 Cu2.75 Mo0.25 O11.16 Sr2 Y0.94,6.15
Ba0.5 Mn1 O2.84 Sr0.5,5.73
